"fylkesnr","skole","linje","2012-13 alle","2012-13 gutter","2012-13 jenter","2013-14 alle","2013-14 gutter","2013-14 jenter","2014-15 alle","2014-15 gutter","2014-15 jenter","2015-16 alle","2015-16 gutter","2015-16 jenter","2016-17 alle","2016-17 gutter","2016-17 jenter","2017-18 alle","2017-18 gutter","2017-18 jenter","2018-19 alle","2018-19 gutter","2018-19 jenter","2019-20 alle","2019-20 gutter","2019-20 jenter","2020-21 alle","2020-21 gutter","2020-21 jenter","2021-22 alle","2021-22 gutter","2021-22 jenter","2022-23 alle","2022-23 gutter","2022-23 jenter","2023-24 alle","2023-24 gutter","2023-24 jenter","2024-25 alle","2024-25 gutter","2024-25 jenter","2025-26 alle","2025-26 gutter","2025-26 jenter"
11,"Stavanger katedralskole","Alle utdanningsprogram","507","173","334","525","168","357","532","169","363","536","170","366","541","153","388","534","174","360","548","169","379","554","170","384","548","153","395","540","147","393","541","162","379","539","164","375","547","182","365","551","197","354"
11,"Stavanger katedralskole","Studieforberedende","507","173","334","525","168","357","532","169","363","536","170","366","541","153","388","534","174","360","548","169","379","554","170","384","548","153","395","540","147","393","541","162","379","539","164","375","547","182","365","551","197","354"
11,"Stavanger katedralskole","Musikk, dans og drama","133","48","85","154","55","99","157","47","110","156","51","105","166","44","122","164","49","115","174","47","127","178","47","131","175","35","140","172","39","133","172","39","133","170","44","126","176","50","126","174","54","120"
11,"Stavanger katedralskole","Studiespesialisering","374","125","249","371","113","258","375","122","253","380","119","261","375","109","266","370","125","245","374","122","252","376","123","253","373","118","255","368","108","260","369","123","246","369","120","249","371","132","239","377","143","234"
