"fylkesnr","skole","linje","2012-13 alle","2012-13 gutter","2012-13 jenter","2013-14 alle","2013-14 gutter","2013-14 jenter","2014-15 alle","2014-15 gutter","2014-15 jenter","2015-16 alle","2015-16 gutter","2015-16 jenter","2016-17 alle","2016-17 gutter","2016-17 jenter","2017-18 alle","2017-18 gutter","2017-18 jenter","2018-19 alle","2018-19 gutter","2018-19 jenter","2021-22 alle","2021-22 gutter","2021-22 jenter","2022-23 alle","2022-23 gutter","2022-23 jenter","2023-24 alle","2023-24 gutter","2023-24 jenter","2024-25 alle","2024-25 gutter","2024-25 jenter","2025-26 alle","2025-26 gutter","2025-26 jenter"
42,"Stiftelsen Maritim videregående skole Sørlandet","Alle utdanningsprogram","59","50","9","60","54","6","60","52","8","60","51","9","60","49","11","60","47","13","59","49","10","42","39","3","45","37","8","60","53","7","60","43","17","90","77","13"
42,"Stiftelsen Maritim videregående skole Sørlandet","Yrkesfaglig","59","50","9","60","54","6","60","52","8","60","51","9","60","49","11","60","47","13","59","49","10","42","39","3","45","37","8","60","53","7","60","43","17","90","77","13"
42,"Stiftelsen Maritim videregående skole Sørlandet","Teknologi- og industrifag","59","50","9","60","54","6","60","52","8","60","51","9","60","49","11","60","47","13","59","49","10","42","39","3","45","37","8","60","53","7","60","43","17","90","77","13"
