"fylkesnr","skole","linje","2013-14 alle","2013-14 gutter","2013-14 jenter","2014-15 alle","2014-15 gutter","2014-15 jenter","2015-16 alle","2015-16 gutter","2015-16 jenter","2016-17 alle","2016-17 gutter","2016-17 jenter","2017-18 alle","2017-18 gutter","2017-18 jenter","2018-19 alle","2018-19 gutter","2018-19 jenter","2019-20 alle","2019-20 gutter","2019-20 jenter","2020-21 alle","2020-21 gutter","2020-21 jenter","2021-22 alle","2021-22 gutter","2021-22 jenter","2022-23 alle","2022-23 gutter","2022-23 jenter","2023-24 alle","2023-24 gutter","2023-24 jenter","2024-25 alle","2024-25 gutter","2024-25 jenter","2025-26 alle","2025-26 gutter","2025-26 jenter"
3,"Kongshavn videregående skole","Alle utdanningsprogram","514","293","221","556","318","238","545","307","238","507","300","207","515","309","206","527","299","228","535","309","226","537","313","224","534","293","241","514","284","230","557","322","235","579","318","261","580","330","250"
3,"Kongshavn videregående skole","Studieforberedende","514","293","221","556","318","238","545","307","238","507","300","207","515","309","206","527","299","228","535","309","226","537","313","224","534","293","241","514","284","230","557","322","235","579","318","261","580","330","250"
3,"Kongshavn videregående skole","Studiespesialisering","514","293","221","556","318","238","545","307","238","507","300","207","515","309","206","527","299","228","535","309","226","537","313","224","534","293","241","514","284","230","557","322","235","579","318","261","580","330","250"
