"fylkesnr","skole","linje","2012-13 alle","2012-13 gutter","2012-13 jenter","2013-14 alle","2013-14 gutter","2013-14 jenter","2014-15 alle","2014-15 gutter","2014-15 jenter","2015-16 alle","2015-16 gutter","2015-16 jenter","2016-17 alle","2016-17 gutter","2016-17 jenter","2017-18 alle","2017-18 gutter","2017-18 jenter","2018-19 alle","2018-19 gutter","2018-19 jenter","2019-20 alle","2019-20 gutter","2019-20 jenter","2020-21 alle","2020-21 gutter","2020-21 jenter","2021-22 alle","2021-22 gutter","2021-22 jenter","2022-23 alle","2022-23 gutter","2022-23 jenter","2023-24 alle","2023-24 gutter","2023-24 jenter","2024-25 alle","2024-25 gutter","2024-25 jenter","2025-26 alle","2025-26 gutter","2025-26 jenter"
46,"Dale vidaregåande skule","Alle utdanningsprogram","167","77","90","148","73","75","164","73","91","166","70","96","160","68","92","179","68","111","173","58","115","191","74","117","199","70","129","201","79","122","196","78","118","160","59","101","155","65","90","181","89","92"
46,"Dale vidaregåande skule","Studieforberedende","102","35","67","89","33","56","121","46","75","114","38","76","119","41","78","113","36","77","107","28","79","107","28","79","114","34","80","114","37","77","103","35","68","101","29","72","108","39","69","107","46","61"
46,"Dale vidaregåande skule","Påbygging til generell studiekompetanse",NA,NA,NA,NA,NA,NA,"30","11","19","27","8","19","26","12","14","31","14","17","28","9","19","28","9","19","30","8","22","30","10","20","28","7","21","21","1","20","24","7","17","25","17","8"
46,"Dale vidaregåande skule","Studiespesialisering","102","35","67","89","33","56","91","35","56","87","30","57","93","29","64","82","22","60","79","19","60","79","19","60","84","26","58","84","27","57","75","28","47","80","28","52","84","32","52","82","29","53"
46,"Dale vidaregåande skule","Yrkesfaglig","65","42","23","59","40","19","43","27","16","52","32","20","41","27","14","66","32","34","66","30","36","84","46","38","85","36","49","87","42","45","93","43","50","59","30","29","47","26","21","74","43","31"
46,"Dale vidaregåande skule","Bygg- og anleggsteknikk","13","13",NA,"14","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","9","1","8","7","1","9","9",NA,"1","1",NA,NA,NA,NA
46,"Dale vidaregåande skule","Helse- og oppvekstfag","26","4","22","20","2","18","17","2","15","22","4","18","14","2","12","37","4","33","38","5","33","45","10","35","47","3","44","42","5","37","48","6","42","27","2","25","24","3","21","32","3","29"
46,"Dale vidaregåande skule","Teknologi- og industrifag","26","25","1","25","24","1","26","25","1","30","28","2","27","25","2","29","28","1","28","25","3","39","36","3","38","33","5","35","28","7","37","30","7","23","19","4","22","22",NA,"42","40","2"
